Energy(kcal)_per 100 g,Protein(g) per 100 g,Carbohydrate(g) per 100 g,total sugar(g) per 100 g,Added  Sugar(g) per 100 g,fibre(g) per 100 g,total fat (g) per 100 gms,saturated fat (g) per 100 g,trans fat (g) _per 100 g,Sodium(mg) per 100 g,iron (mg) per 100 gm,Cholesterol per 100 mg,Health_Label_for_normal_person,Health_Label_High_Cholesterol,Health_Label_High_fat,Health_Label_High_sugar
166.0,0.51,41.0,38.83,0.0,0.4,0.37,0.06,0.0,25.0,0.91,0.0,0,0.0,1,1.0
47.0,0.14,11.54,10.93,0.0,0.1,0.1,0.018,0.0,7.0,0.26,0.0,0,0.0,1,1.0
42.0,0.17,11.27,9.39,0.0,1.1,0.1,0.008,0.0,2.0,0.23,0.0,0,0.0,1,1.0
68.0,0.16,17.49,14.67,0.0,1.2,0.17,0.03,0.0,2.0,0.12,0.0,0,0.0,1,1.0
48.0,1.4,11.12,9.24,0.0,2.0,0.39,0.027,0.0,1.0,0.39,0.0,0,0.0,1,1.0
27.0,0.71,6.39,4.79,0.0,1.6,0.16,0.011,0.0,3.0,0.32,0.0,0,0.0,1,1.0
48.0,0.63,12.34,10.74,0.0,1.6,0.04,0.003,0.0,4.0,0.3,0.0,0,0.0,1,1.0
63.0,0.53,16.49,14.89,0.0,1.6,0.05,0.003,0.0,4.0,0.39,0.0,0,0.0,1,1.0
83.0,0.53,21.47,19.87,0.0,1.6,0.08,0.005,0.0,4.0,0.3,0.0,0,0.0,1,1.0
241.0,3.39,62.64,53.44,0.0,7.3,0.51,0.017,0.0,10.0,2.66,0.0,0,0.0,1,1.0
85.0,1.2,22.15,19.57,0.0,2.6,0.18,0.006,0.0,4.0,0.94,0.0,0,0.0,1,1.0
56.0,0.37,14.39,13.79,0.0,0.6,0.09,0.006,0.0,3.0,0.38,0.0,0,0.0,1,1.0
160.0,2.0,8.53,0.66,0.0,6.7,14.66,2.126,0.0,7.0,0.55,0.0,0,0.0,1,1.0
167.0,1.96,8.64,0.3,0.0,6.8,15.41,2.126,0.0,8.0,0.61,0.0,0,0.0,1,1.0
120.0,2.23,7.82,2.42,0.0,5.6,10.06,1.96,0.0,2.0,0.17,0.0,0,0.0,1,1.0
89.0,1.09,22.84,12.23,0.0,2.6,0.33,0.112,0.0,1.0,0.26,0.0,0,0.0,1,1.0
346.0,3.89,88.28,47.3,0.0,9.9,1.81,0.698,0.0,3.0,1.15,0.0,0,0.0,1,1.0
43.0,1.39,9.61,4.88,0.0,5.3,0.49,0.014,0.0,1.0,0.62,0.0,0,0.0,1,1.0
38.0,0.3,7.8,7.7,0.0,0.1,0.6,0.018,0.0,1.0,0.48,0.0,0,0.0,1,1.0
333.0,1.25,80.45,67.15,0.0,2.5,0.73,0.146,0.0,13.0,0.68,0.0,0,0.0,1,1.0
92.0,1.31,23.1,19.7,0.0,3.4,0.14,0.005,0.0,3.0,0.65,0.0,0,0.0,1,1.0
64.0,1.18,15.67,10.67,0.0,5.0,0.43,0.015,0.0,1.0,0.8,0.0,0,0.0,1,1.0
57.0,0.74,14.49,9.96,0.0,2.4,0.33,0.028,0.0,1.0,0.28,0.0,0,0.0,1,1.0
88.0,0.65,22.06,20.46,0.0,1.6,0.33,0.027,0.0,3.0,0.33,0.0,0,0.0,1,1.0
51.0,0.42,12.17,8.45,0.0,2.7,0.64,0.053,0.0,1.0,0.18,0.0,0,0.0,1,1.0
85.0,0.4,21.95,19.72,0.0,2.2,0.13,0.011,0.0,1.0,0.39,0.0,0,0.0,1,1.0
50.0,1.1,12.19,6.89,0.0,5.3,0.26,0.009,0.0,1.0,0.85,0.0,0,0.0,1,1.0
103.0,1.07,27.12,11.0,0.0,4.9,0.23,0.048,0.0,2.0,0.54,0.0,0,0.0,1,1.0
31.0,1.04,6.73,3.98,0.0,2.8,0.33,0.019,0.0,2.0,0.08,0.0,0,0.0,1,1.0
75.0,1.57,17.71,12.87,0.0,3.0,0.68,0.233,0.0,7.0,0.27,0.0,0,0.0,1,1.0
50.0,1.0,12.18,8.49,0.0,1.6,0.3,0.068,0.0,3.0,0.32,0.0,0,0.0,1,1.0
36.0,0.77,8.94,7.6,0.0,1.1,0.1,0.023,0.0,7.0,1.37,0.0,0,0.0,1,1.0
91.0,0.73,23.27,22.17,0.0,1.1,0.1,0.021,0.0,7.0,1.3,0.0,0,0.0,1,1.0
46.0,0.92,11.02,9.02,0.0,1.6,0.44,0.1,0.0,1.0,0.53,0.0,0,0.0,1,1.0
63.0,1.06,16.01,12.82,0.0,2.1,0.2,0.038,0.0,0.0,0.36,0.0,0,0.0,1,1.0
46.0,0.77,11.76,10.26,0.0,1.5,0.13,0.028,0.0,1.0,0.36,0.0,0,0.0,1,1.0
54.0,0.91,13.81,12.31,0.0,1.5,0.02,0.004,0.0,3.0,0.58,0.0,0,0.0,1,1.0
67.0,0.61,17.29,15.79,0.0,1.5,0.15,0.034,0.0,3.0,0.36,0.0,0,0.0,1,1.0
83.0,0.6,21.27,16.18,0.0,1.4,0.15,0.034,0.0,3.0,0.35,0.0,0,0.0,1,1.0
89.0,1.15,22.36,20.26,0.0,2.1,0.13,0.03,0.0,1.0,0.35,0.0,0,0.0,1,1.0
46.0,0.46,11.97,4.27,0.0,3.6,0.13,0.008,0.0,2.0,0.23,0.0,0,0.0,1,1.0
308.0,0.17,82.8,72.56,0.0,5.3,1.09,0.088,0.0,5.0,0.39,0.0,0,0.0,1,1.0
159.0,0.9,40.4,31.75,0.0,1.1,0.15,0.007,0.0,5.0,0.41,0.0,0,0.0,1,1.0
56.0,1.4,13.8,7.37,0.0,4.3,0.2,0.017,0.0,1.0,1.0,0.0,0,0.0,1,1.0
283.0,4.08,74.08,67.28,0.0,6.8,0.27,0.028,0.0,8.0,3.26,0.0,0,0.0,1,1.0
282.0,2.45,75.03,63.35,0.0,8.0,0.39,0.032,0.0,2.0,1.02,0.0,0,0.0,1,1.0
74.0,0.75,19.18,16.26,0.0,2.9,0.3,0.06,0.0,1.0,0.37,0.0,0,0.0,1,1.0
53.0,0.4,13.99,11.79,0.0,2.2,0.1,0.02,0.0,1.0,0.29,0.0,0,0.0,1,1.0
69.0,0.39,17.95,16.15,0.0,1.8,0.1,0.02,0.0,1.0,0.29,0.0,0,0.0,1,1.0
88.0,0.38,22.9,20.7,0.0,2.2,0.1,0.02,0.0,1.0,0.28,0.0,0,0.0,1,1.0
249.0,3.3,63.87,47.92,0.0,9.8,0.93,0.144,0.0,10.0,2.03,0.0,0,0.0,1,1.0
107.0,1.42,27.57,23.35,0.0,4.2,0.4,0.062,0.0,4.0,0.88,0.0,0,0.0,1,1.0
32.0,0.42,8.51,7.51,0.0,1.0,0.05,0.006,0.0,4.0,0.25,0.0,0,0.0,1,1.0
46.0,0.46,11.86,10.86,0.0,1.0,0.01,0.001,0.0,4.0,0.21,0.0,0,0.0,1,1.0
57.0,0.4,14.93,13.93,0.0,1.0,0.07,0.01,0.0,6.0,0.29,0.0,0,0.0,1,1.0
73.0,0.39,18.91,17.91,0.0,1.0,0.07,0.01,0.0,6.0,0.29,0.0,0,0.0,1,1.0
73.0,0.34,19.11,18.11,0.0,1.0,0.07,0.01,0.0,6.0,0.28,0.0,0,0.0,1,1.0
349.0,14.26,77.06,45.61,0.0,13.0,0.39,0.0,0.0,298.0,6.8,0.0,0,0.0,1,1.0
32.0,0.63,8.08,6.98,0.0,1.1,0.1,0.014,0.0,0.0,0.09,0.0,0,0.0,1,1.0
42.0,0.77,10.66,6.89,0.0,1.6,0.14,0.021,0.0,0.0,0.08,0.0,0,0.0,1,1.0
33.0,0.69,8.41,7.31,0.0,1.1,0.1,0.014,0.0,0.0,0.06,0.0,0,0.0,1,1.0
36.0,0.58,9.15,8.75,0.0,0.4,0.1,0.014,0.0,2.0,0.41,0.0,0,0.0,1,1.0
37.0,0.7,9.21,8.8,0.0,0.4,0.09,0.012,0.0,7.0,0.21,0.0,0,0.0,1,1.0
60.0,0.56,15.44,15.04,0.0,0.4,0.1,0.014,0.0,2.0,0.4,0.0,0,0.0,1,1.0
34.0,0.58,7.93,7.2,0.0,0.8,0.1,0.009,0.0,3.0,0.11,0.0,0,0.0,1,1.0
46.0,0.58,11.13,11.03,0.0,0.1,0.09,0.012,0.0,2.0,0.36,0.0,0,0.0,1,1.0
146.0,1.97,34.56,34.16,0.0,0.4,0.48,0.064,0.0,3.0,0.49,0.0,0,0.0,1,1.0
41.0,0.55,9.73,9.63,0.0,0.1,0.13,0.019,0.0,1.0,0.14,0.0,0,0.0,1,1.0
38.0,0.5,8.69,8.33,0.0,0.0,0.1,0.014,0.0,1.0,0.2,0.0,0,0.0,1,1.0
39.0,0.5,9.2,9.1,0.0,0.1,0.1,0.014,0.0,1.0,0.2,0.0,0,0.0,1,1.0
60.0,0.37,14.77,14.2,0.0,0.2,0.13,0.025,0.0,5.0,0.25,0.0,0,0.0,1,1.0
67.0,0.63,17.15,16.25,0.0,0.9,0.35,0.114,0.0,2.0,0.29,0.0,0,0.0,1,1.0
69.0,0.72,18.1,15.48,0.0,0.9,0.16,0.054,0.0,2.0,0.36,0.0,0,0.0,1,1.0
40.0,0.5,10.3,9.7,0.0,0.6,0.11,0.035,0.0,6.0,0.98,0.0,0,0.0,1,1.0
76.0,0.48,19.65,19.05,0.0,0.6,0.1,0.033,0.0,5.0,0.94,0.0,0,0.0,1,1.0
60.0,0.37,14.77,14.2,0.0,0.2,0.13,0.025,0.0,5.0,0.25,0.0,0,0.0,1,1.0
68.0,2.55,14.32,8.92,0.0,5.4,0.95,0.272,0.0,2.0,0.26,0.0,0,0.0,1,1.0
36.0,0.32,9.48,5.88,0.0,3.6,0.14,0.04,0.0,4.0,0.18,0.0,0,0.0,1,1.0
95.0,1.72,23.25,19.08,0.0,1.5,0.64,0.195,0.0,2.0,0.23,0.0,0,0.0,1,1.0
61.0,1.14,14.66,8.99,0.0,3.0,0.52,0.029,0.0,3.0,0.31,0.0,0,0.0,1,1.0
71.0,1.88,15.9,9.36,0.0,6.5,0.86,0.103,0.0,10.0,0.86,0.0,0,0.0,1,1.0
29.0,1.1,9.32,2.5,0.0,2.8,0.3,0.039,0.0,2.0,0.6,0.0,0,0.0,1,1.0
22.0,0.35,6.9,2.52,0.0,0.3,0.24,0.04,0.0,1.0,0.08,0.0,0,0.0,1,1.0
17.0,0.45,5.62,1.53,0.0,0.7,0.07,0.027,0.0,24.0,0.06,0.0,0,0.0,1,1.0
22.0,0.46,6.5,2.4,0.0,0.4,0.32,0.043,0.0,1.0,0.12,0.0,0,0.0,1,1.0
47.0,1.5,16.0,4.17,0.0,10.6,0.3,0.039,0.0,6.0,0.8,0.0,0,0.0,1,1.0
30.0,0.7,10.54,1.69,0.0,2.8,0.2,0.022,0.0,2.0,0.6,0.0,0,0.0,1,1.0
25.0,0.42,8.42,1.69,0.0,0.4,0.07,0.008,0.0,2.0,0.09,0.0,0,0.0,1,1.0
21.0,0.25,6.69,1.37,0.0,0.4,0.23,0.026,0.0,16.0,0.23,0.0,0,0.0,1,1.0
317.0,2.5,80.0,67.5,0.0,7.5,2.5,0.2,0.0,3.0,0.9,0.0,0,0.0,1,1.0
66.0,0.83,16.53,15.23,0.0,1.3,0.44,0.099,0.0,1.0,0.31,0.0,0,0.0,1,1.0
277.0,3.8,70.7,66.1,0.0,4.6,1.2,0.27,0.0,3.0,1.7,0.0,0,0.0,1,1.0
55.0,1.52,13.02,7.7,0.0,5.3,0.31,0.011,0.0,1.0,0.64,0.0,0,0.0,1,1.0
60.0,0.82,14.98,13.66,0.0,1.6,0.38,0.092,0.0,1.0,0.16,0.0,0,0.0,1,1.0
319.0,2.45,78.58,66.27,0.0,2.4,1.18,0.287,0.0,162.0,0.23,0.0,0,0.0,1,1.0
34.0,0.84,8.16,7.86,0.0,0.9,0.19,0.051,0.0,16.0,0.21,0.0,0,0.0,1,1.0
28.0,1.11,6.58,5.69,0.0,0.9,0.1,0.025,0.0,9.0,0.34,0.0,0,0.0,1,1.0
36.0,0.54,9.09,8.12,0.0,0.8,0.14,0.038,0.0,18.0,0.17,0.0,0,0.0,1,1.0
43.0,1.44,9.8,8.1,0.0,1.7,0.39,0.027,0.0,10.0,1.85,0.0,0,0.0,1,1.0
44.0,1.06,10.55,7.89,0.0,1.7,0.32,0.025,0.0,0.0,0.28,0.0,0,0.0,1,1.0
115.0,0.84,6.26,0.0,0.0,3.2,10.68,1.415,0.0,735.0,3.3,0.0,0,0.0,1,0.0
81.0,0.97,5.61,0.0,0.0,2.5,6.87,0.909,0.0,735.0,3.32,0.0,0,0.0,1,0.0
145.0,1.03,3.84,0.54,0.0,3.3,15.32,2.029,0.0,1556.0,0.49,0.0,0,0.0,1,1.0
47.0,0.94,11.75,9.35,0.0,2.4,0.12,0.015,0.0,0.0,0.1,0.0,0,0.0,1,1.0
49.0,0.91,12.54,8.5,0.0,2.2,0.15,0.017,0.0,1.0,0.13,0.0,0,0.0,1,1.0
46.0,0.7,11.54,9.14,0.0,2.4,0.21,0.025,0.0,0.0,0.09,0.0,0,0.0,1,1.0
45.0,0.7,10.4,8.4,0.0,0.2,0.2,0.024,0.0,1.0,0.2,0.0,0,0.0,1,1.0
47.0,0.68,11.01,8.76,0.0,0.3,0.15,0.018,0.0,4.0,0.1,0.0,0,0.0,1,1.0
49.0,0.68,11.54,8.31,0.0,0.3,0.12,0.014,0.0,2.0,0.13,0.0,0,0.0,1,1.0
47.0,0.68,11.27,8.31,0.0,0.3,0.12,0.014,0.0,2.0,0.13,0.0,0,0.0,1,1.0
47.0,0.68,11.27,8.31,0.0,0.3,0.12,0.014,0.0,2.0,0.13,0.0,0,0.0,1,1.0
37.0,0.6,8.47,7.42,0.0,0.2,0.06,0.015,0.0,4.0,0.08,0.0,0,0.0,1,1.0
147.0,2.4,33.86,29.68,0.0,1.0,0.25,0.059,0.0,7.0,0.33,0.0,0,0.0,1,1.0
148.0,2.4,35.19,29.68,0.0,1.0,0.25,0.059,0.0,7.0,0.33,0.0,0,0.0,1,1.0
37.0,0.6,8.8,7.42,0.0,0.2,0.06,0.015,0.0,4.0,0.08,0.0,0,0.0,1,1.0
43.0,0.6,10.28,10.18,0.0,0.1,0.1,0.011,0.0,3.0,0.46,0.0,0,0.0,1,1.0
53.0,0.81,13.34,10.58,0.0,1.8,0.31,0.039,0.0,2.0,0.15,0.0,0,0.0,1,1.0
37.0,0.62,9.57,8.87,0.0,0.7,0.03,0.003,0.0,5.0,0.27,0.0,0,0.0,1,1.0
61.0,0.45,16.19,15.49,0.0,0.7,0.1,0.012,0.0,6.0,0.37,0.0,0,0.0,1,1.0
43.0,0.5,10.1,9.9,0.0,0.2,0.2,0.024,0.0,1.0,0.2,0.0,0,0.0,1,1.0
50.0,0.5,12.0,11.8,0.0,0.2,0.2,0.013,0.0,1.0,0.2,0.0,0,0.0,1,1.0
43.0,0.47,10.82,7.82,0.0,1.7,0.26,0.081,0.0,8.0,0.25,0.0,0,0.0,1,1.0
57.0,0.17,14.51,13.91,0.0,0.6,0.15,0.047,0.0,5.0,0.34,0.0,0,0.0,1,1.0
97.0,2.2,23.38,11.2,0.0,10.4,0.7,0.059,0.0,28.0,1.6,0.0,0,0.0,1,1.0
51.0,0.39,13.6,13.4,0.0,0.2,0.05,0.004,0.0,6.0,0.24,0.0,0,0.0,1,1.0
60.0,0.67,14.45,14.25,0.0,0.2,0.18,0.015,0.0,6.0,0.36,0.0,0,0.0,1,1.0
39.0,0.91,9.54,8.39,0.0,1.5,0.25,0.019,0.0,0.0,0.25,0.0,0,0.0,1,1.0
24.0,0.44,6.11,4.81,0.0,1.3,0.06,0.006,0.0,3.0,0.32,0.0,0,0.0,1,1.0
44.0,0.63,11.57,10.27,0.0,1.3,0.03,0.004,0.0,4.0,0.27,0.0,0,0.0,1,1.0
54.0,0.45,14.55,13.25,0.0,1.3,0.03,0.003,0.0,5.0,0.36,0.0,0,0.0,1,1.0
74.0,0.45,19.94,18.64,0.0,1.3,0.1,0.01,0.0,6.0,0.27,0.0,0,0.0,1,1.0
75.0,0.41,20.08,18.78,0.0,1.3,0.1,0.011,0.0,4.0,0.28,0.0,0,0.0,1,1.0
239.0,3.61,61.33,41.74,0.0,8.2,0.76,0.082,0.0,7.0,4.06,0.0,0,0.0,1,1.0
77.0,1.16,19.69,16.99,0.0,2.7,0.25,0.026,0.0,2.0,1.31,0.0,0,0.0,1,1.0
94.0,0.63,23.98,22.18,0.0,1.8,0.13,0.014,0.0,6.0,0.37,0.0,0,0.0,1,1.0
54.0,0.27,13.92,13.32,0.0,0.6,0.02,0.002,0.0,7.0,0.19,0.0,0,0.0,1,1.0
57.0,0.36,15.23,9.75,0.0,3.1,0.14,0.022,0.0,1.0,0.18,0.0,0,0.0,1,1.0
29.0,0.19,7.81,6.1,0.0,1.6,0.03,0.002,0.0,2.0,0.21,0.0,0,0.0,1,1.0
50.0,0.34,12.94,9.7,0.0,1.6,0.07,0.004,0.0,4.0,0.29,0.0,0,0.0,1,1.0
57.0,0.19,15.17,12.1,0.0,1.6,0.03,0.002,0.0,5.0,0.28,0.0,0,0.0,1,1.0
74.0,0.2,19.17,15.2,0.0,1.6,0.13,0.007,0.0,5.0,0.22,0.0,0,0.0,1,1.0
262.0,1.87,69.7,62.2,0.0,7.5,0.63,0.035,0.0,6.0,2.1,0.0,0,0.0,1,1.0
127.0,0.91,33.81,27.41,0.0,6.4,0.31,0.017,0.0,3.0,1.02,0.0,0,0.0,1,1.0
60.0,0.11,15.76,15.16,0.0,0.6,0.01,0.001,0.0,4.0,0.26,0.0,0,0.0,1,1.0
70.0,0.58,18.59,12.53,0.0,3.6,0.19,0.02,0.0,1.0,0.15,0.0,0,0.0,1,1.0
50.0,0.54,13.12,9.85,0.0,1.4,0.12,0.009,0.0,1.0,0.29,0.0,0,0.0,1,1.0
32.0,0.43,8.3,7.5,0.0,0.8,0.09,0.006,0.0,1.0,0.4,0.0,0,0.0,1,1.0
60.0,0.42,15.7,14.45,0.0,0.8,0.08,0.006,0.0,1.0,0.28,0.0,0,0.0,1,1.0
52.0,0.36,13.45,12.65,0.0,0.8,0.12,0.009,0.0,1.0,0.39,0.0,0,0.0,1,1.0
78.0,0.35,20.2,16.9,0.0,0.8,0.11,0.009,0.0,1.0,0.38,0.0,0,0.0,1,1.0
86.0,0.4,22.2,21.1,0.0,1.1,0.1,0.007,0.0,2.0,0.4,0.0,0,0.0,1,1.0
53.0,0.36,12.87,9.98,0.0,0.2,0.12,0.008,0.0,2.0,0.31,0.0,0,0.0,1,1.0
179.0,1.3,44.3,43.6,0.0,0.7,0.1,0.007,0.0,3.0,0.9,0.0,0,0.0,1,1.0
51.0,0.4,12.67,12.47,0.0,0.2,0.03,0.002,0.0,1.0,0.16,0.0,0,0.0,1,1.0
122.0,1.3,31.89,15.0,0.0,2.3,0.37,0.143,0.0,4.0,0.6,0.0,0,0.0,1,1.0
116.0,0.79,31.15,14.0,0.0,2.3,0.18,0.069,0.0,5.0,0.58,0.0,0,0.0,1,1.0
46.0,0.7,11.42,9.92,0.0,1.4,0.28,0.017,0.0,0.0,0.17,0.0,0,0.0,1,1.0
41.0,0.39,11.03,10.1,0.0,0.9,0.01,0.001,0.0,1.0,0.16,0.0,0,0.0,1,1.0
58.0,0.51,15.15,14.22,0.0,0.9,0.02,0.002,0.0,1.0,0.34,0.0,0,0.0,1,1.0
63.0,0.37,16.28,15.35,0.0,0.9,0.1,0.008,0.0,20.0,0.86,0.0,0,0.0,1,1.0
89.0,0.36,23.24,22.31,0.0,0.9,0.1,0.008,0.0,19.0,0.84,0.0,0,0.0,1,1.0
83.0,1.67,18.7,13.67,0.0,4.0,1.17,0.12,0.0,3.0,0.3,0.0,0,0.0,1,1.0
240.0,2.18,63.88,38.13,0.0,7.1,0.38,0.088,0.0,2.0,0.93,0.0,0,0.0,1,1.0
107.0,0.96,28.08,24.98,0.0,3.1,0.16,0.01,0.0,1.0,0.41,0.0,0,0.0,1,1.0
71.0,0.61,17.45,16.45,0.0,1.0,0.03,0.003,0.0,4.0,1.18,0.0,0,0.0,1,1.0
302.0,3.39,79.52,59.19,0.0,4.0,0.46,0.151,0.0,12.0,1.79,0.0,0,0.0,1,1.0
299.0,3.07,79.18,59.19,0.0,3.7,0.46,0.058,0.0,11.0,1.88,0.0,0,0.0,1,1.0
52.0,1.2,11.94,4.42,0.0,6.5,0.65,0.019,0.0,1.0,0.69,0.0,0,0.0,1,1.0
91.0,0.83,23.36,20.06,0.0,3.3,0.12,0.005,0.0,3.0,0.42,0.0,0,0.0,1,1.0
103.0,0.7,26.16,21.76,0.0,4.4,0.16,0.005,0.0,1.0,0.65,0.0,0,0.0,1,1.0
21.0,0.9,4.54,1.1,0.0,1.8,0.2,0.053,0.0,4.0,0.22,0.0,0,0.0,1,1.0
21.0,0.55,5.1,1.1,0.0,1.8,0.11,0.029,0.0,2.0,0.29,0.0,0,0.0,1,1.0
116.0,0.39,31.2,28.7,0.0,2.0,0.05,0.014,0.0,1.0,0.21,0.0,0,0.0,1,1.0
124.0,1.45,32.1,20.14,0.0,5.4,0.46,0.169,0.0,7.0,0.78,0.0,0,0.0,1,1.0
66.0,1.0,16.84,13.54,0.0,3.3,0.3,0.051,0.0,14.0,0.6,0.0,0,0.0,1,1.0
32.0,0.67,7.68,4.89,0.0,2.0,0.3,0.015,0.0,1.0,0.41,0.0,0,0.0,1,1.0
92.0,0.56,23.53,21.83,0.0,1.7,0.26,0.014,0.0,4.0,0.49,0.0,0,0.0,1,1.0
35.0,0.43,9.13,4.56,0.0,2.1,0.11,0.006,0.0,2.0,0.75,0.0,0,0.0,1,1.0
78.0,0.52,21.0,18.61,0.0,1.9,0.14,0.007,0.0,1.0,0.47,0.0,0,0.0,1,1.0
96.0,0.53,25.92,24.01,0.0,1.9,0.13,0.007,0.0,3.0,0.59,0.0,0,0.0,1,1.0
239.0,2.8,62.5,38.8,0.0,5.1,0.6,0.272,0.0,28.0,2.8,0.0,0,0.0,1,1.0
30.0,0.61,7.55,6.2,0.0,0.4,0.15,0.016,0.0,1.0,0.24,0.0,0,0.0,1,1.0
165.0,0.22,41.97,38.77,0.0,3.2,0.21,0.039,0.0,4.0,0.43,0.0,0,0.0,1,1.0
61.0,0.71,15.21,8.2,0.0,6.4,0.42,0.104,0.0,3.0,0.14,0.0,0,0.0,1,1.0
42.0,0.5,10.65,7.05,0.0,3.6,0.23,0.012,0.0,0.0,0.0,0.0,0,0.0,1,1.0
70.0,0.47,18.8,17.14,0.0,1.7,0.1,0.014,0.0,6.0,0.29,0.0,0,0.0,1,1.0
88.0,1.04,22.66,17.45,0.0,2.6,0.4,0.028,0.0,3.0,0.43,0.0,0,0.0,1,1.0
60.0,0.51,15.56,14.26,0.0,1.3,0.11,0.008,0.0,1.0,0.28,0.0,0,0.0,1,1.0
83.0,0.64,21.31,18.65,0.0,2.7,0.11,0.007,0.0,4.0,0.3,0.0,0,0.0,1,1.0
83.0,0.73,21.07,16.18,0.0,2.3,0.21,0.041,0.0,3.0,0.35,0.0,0,0.0,1,1.0
72.0,0.52,18.43,14.66,0.0,1.2,0.18,0.013,0.0,6.0,0.27,0.0,0,0.0,1,1.0
74.0,0.24,19.08,16.42,0.0,2.7,0.18,0.01,0.0,5.0,0.22,0.0,0,0.0,1,1.0
89.0,0.44,23.12,21.58,0.0,1.5,0.14,0.011,0.0,19.0,0.84,0.0,0,0.0,1,1.0
38.0,0.75,9.41,8.25,0.0,1.2,0.04,0.004,0.0,5.0,0.27,0.0,0,0.0,1,1.0
46.0,0.1,11.3,9.62,0.0,0.2,0.13,0.022,0.0,4.0,0.12,0.0,0,0.0,1,1.0
42.0,0.17,11.27,9.39,0.0,1.1,0.1,0.008,0.0,2.0,0.23,0.0,0,0.0,1,1.0
56.0,0.37,14.39,13.24,0.0,0.6,0.09,0.006,0.0,3.0,0.38,0.0,0,0.0,1,1.0
54.0,0.27,13.92,12.35,0.0,0.6,0.02,0.002,0.0,7.0,0.19,0.0,0,0.0,1,1.0
60.0,0.11,15.76,15.16,0.0,0.6,0.01,0.001,0.0,4.0,0.26,0.0,0,0.0,1,1.0
53.0,0.36,12.87,9.98,0.0,0.2,0.12,0.008,0.0,2.0,0.31,0.0,0,0.0,1,1.0
34.0,0.58,7.93,7.5,0.0,0.8,0.1,0.008,0.0,3.0,0.11,0.0,0,0.0,1,1.0
257.0,2.1,65.1,39.0,0.0,3.3,0.2,0.016,0.0,23.0,2.8,0.0,0,0.0,1,1.0
322.0,0.34,82.74,80.68,0.0,1.6,0.07,0.01,0.0,98.0,0.17,0.0,0,0.0,1,1.0
57.0,0.46,14.65,11.25,0.0,1.6,0.1,0.01,0.0,5.0,0.31,0.0,0,0.0,1,1.0
55.0,0.41,14.3,11.46,0.0,1.2,0.08,0.01,0.0,6.0,0.29,0.0,0,0.0,1,1.0
59.0,0.11,14.93,13.07,0.0,0.1,0.17,0.029,0.0,8.0,0.36,0.0,0,0.0,1,1.0
63.0,0.09,16.25,12.95,0.0,1.0,0.06,0.02,0.0,6.0,0.38,0.0,0,0.0,1,1.0
51.0,0.11,13.12,12.45,0.0,0.3,0.06,0.014,0.0,5.0,0.36,0.0,0,0.0,1,1.0
54.0,0.15,13.13,12.65,0.0,0.1,0.29,0.077,0.0,9.0,0.1,0.0,0,0.0,1,1.0
50.0,0.16,12.46,10.92,0.0,0.2,0.12,0.023,0.0,7.0,0.11,0.0,0,0.0,1,1.0
52.0,0.17,12.96,9.95,0.0,0.2,0.12,0.021,0.0,5.0,0.14,0.0,0,0.0,1,1.0
51.0,0.41,12.2,10.57,0.0,0.2,0.08,0.011,0.0,4.0,0.18,0.0,0,0.0,1,1.0
49.0,0.68,11.54,8.31,0.0,0.3,0.12,0.014,0.0,2.0,0.13,0.0,0,0.0,1,1.0
63.0,0.42,15.0,12.5,0.0,0.0,0.0,0.0,0.0,4.0,0.15,0.0,0,0.0,0,1.0
53.0,0.6,12.53,11.15,0.0,0.7,0.26,0.053,0.0,6.0,0.42,0.0,0,0.0,1,1.0
50.0,0.36,12.18,9.98,0.0,0.2,0.14,0.0,0.0,3.0,0.26,0.0,0,0.0,1,1.0
71.0,0.42,16.67,12.08,0.0,2.9,0.0,0.0,0.0,4.0,0.15,0.0,0,0.0,0,1.0
62.0,0.37,14.77,14.2,0.0,0.2,0.13,0.025,0.0,5.0,0.25,0.0,0,0.0,1,1.0
50.0,0.63,11.51,10.16,0.0,0.6,0.36,0.105,0.0,3.0,0.39,0.0,0,0.0,1,1.0
46.0,0.63,10.9,9.3,0.0,0.0,0.02,0.003,0.0,4.0,0.21,0.0,0,0.0,1,1.0
56.0,0.63,13.04,11.46,0.0,0.6,0.33,0.068,0.0,11.0,0.34,0.0,0,0.0,1,1.0
52.0,0.44,12.37,10.33,0.0,0.6,0.3,0.129,0.0,5.0,0.32,0.0,0,0.0,1,1.0
48.0,0.12,11.49,9.47,0.0,0.3,0.17,0.029,0.0,5.0,0.13,0.0,0,0.0,1,1.0
48.0,0.3,13.3,10.15,0.0,1.2,0.07,0.023,0.0,6.0,0.54,0.0,0,0.0,1,1.0
63.0,1.02,15.79,12.3,0.0,1.4,0.28,0.065,0.0,3.0,0.21,0.0,0,0.0,1,1.0
45.0,0.27,10.91,9.8,0.0,0.1,0.12,0.002,0.0,6.0,0.08,0.0,0,0.0,1,1.0
158.0,0.75,40.4,31.3,0.0,1.2,0.05,0.007,0.0,5.0,0.2,0.0,0,0.0,1,1.0
160.0,1.05,40.61,32.2,0.0,1.0,0.04,0.007,0.0,5.0,0.62,0.0,0,0.0,1,1.0
44.0,0.5,10.53,10.3,0.0,0.2,0.1,0.008,0.0,8.0,0.14,0.0,0,0.0,1,1.0
